paper,source,section,page,kind,raw,link,context
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.1038/s41612-018-0046-4,",https://doi.org/10.1038/s41612-018-0046-4,"ck, L., and Bier, A.: Mitigating the con- trail cirrus climate impact by reducing aircraft soot num- ber emissions, npj Climate and Atmospheric Science, 1, 37, https://doi.org/10.1038/s41612-018-0046-4, 2018. Chevallier, R., Shapiro, M., Engberg, Z., Soler, M., and Delahaye, D.: Linear contrails detection, tracking and matching with air- craft using geostation"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.3390/aerospace10070578,",https://doi.org/10.3390/aerospace10070578,"M., and Delahaye, D.: Linear contrails detection, tracking and matching with air- craft using geostationary satellite and air trafﬁc data, Aerospace, 10, 578, https://doi.org/10.3390/aerospace10070578, 2023. Dekoutsidis, G., Feidas, H., and Bugliaro, L.: Contrail detection on SEVIRI images and 1-year study of their physical properties and the atmospheric cond"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.5194/amt-18-1115-2025,",https://doi.org/10.5194/amt-18-1115-2025,"2023. Driver, O. G. A., Stettler, M. E. J., and Gryspeerdt, E.: Fac- tors limiting contrail detection in satellite imagery, Atmos. Meas. Tech., 18, 1115–1134, https://doi.org/10.5194/amt-18-1115-2025, 2025. Duda, D. P., Minnis, P., Nguyen, L., and Palikonda, R.: A case study of the development of contrail clusters over the Great Lakes, J. Atmos. Sci., 61, 11"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,https://www.eumetrain.org/sites/default/ﬁles/2022-10/RGB_recipes.pdf,https://www.eumetrain.org/sites/default/ﬁles/2022-10/RGB_recipes.pdf,"nda, R.: A case study of the development of contrail clusters over the Great Lakes, J. Atmos. Sci., 61, 1132–1146, 2004. EUMeTrain: Compilation of RGB Recipes, https://www.eumetrain.org/sites/default/ﬁles/2022-10/RGB_recipes.pdf (last access: 14 October 2025), 2022. EUMETSAT: High Rate SEVIRI Level 1.5 Image Data – MSG – 0 degree, EUMETSAT [data set], https://user.eumetsat.int/catalogu"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.1016/j.dib.2025.111364,",https://doi.org/10.1016/j.dib.2025.111364,", N., Boucher, O., and Barthès, L.: A dataset of annotated ground-based images for the development of contrail detection algorithms, Data in Brief, 59, 111364, https://doi.org/10.1016/j.dib.2025.111364, 2025. Haywood, J. M., Allan, R. P., Bornemann, J., Forster, P. M., Francis, P. N., Milton, S., Rädel, G., Rap, A., Shine, K. P., and Thorpe, R.: A case study o"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.1029/2009JD012650,",https://doi.org/10.1029/2009JD012650,"hine, K. P., and Thorpe, R.: A case study of the radiative forcing of persistent contrails evolving into contrail-induced cirrus, J. Geophys. Res.-Atmos., 114, https://doi.org/10.1029/2009JD012650, 2009. Hotelling, H.: Analysis of a complex of statistical variables into principal components, J. Educ. Psychol., 24, 417, https://doi.org/10.1037/h0071325, 19"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.1037/h0071325,",https://doi.org/10.1037/h0071325,"ttps://doi.org/10.1029/2009JD012650, 2009. Hotelling, H.: Analysis of a complex of statistical variables into principal components, J. Educ. Psychol., 24, 417, https://doi.org/10.1037/h0071325, 1933. Inoue, T.: On the temperature and effective emissivity determination of semi-transparent cirrus clouds by bi-spectral measurements in the 10 µm window re"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.1016/j.atmosenv.2020.117834,",https://doi.org/10.1016/j.atmosenv.2020.117834,"r, M. J., Sausen, R., and Wilcox, L. J.: The contribution of global aviation to an- thropogenic climate forcing for 2000 to 2018, Atmos. Environ., 244, 117834, https://doi.org/10.1016/j.atmosenv.2020.117834, 2021. Lewellen, D.: Persistent contrails and contrail cirrus. Part II: Full lifetime behavior, J. Atmos. Sci., 71, 4420–4438, 2014. Mannstein, H. and Schumann,"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.5194/amt-3-655-2010,",https://doi.org/10.5194/amt-3-655-2010,"A., and Bugliaro, L.: Ground-based ob- servations for the validation of contrails and cirrus detec- tion in satellite imagery, Atmos. Meas. Tech., 3, 655–669, https://doi.org/10.5194/amt-3-655-2010, 2010. Mayer, J., Bugliaro, L., Mayer, B., Piontek, D., and Voigt, C.: Bayesian cloud-top phase determination for Meteosat Second Generation, Atmos. Meas. Tech."
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.5194/amt-17-4015-2024,",https://doi.org/10.5194/amt-17-4015-2024,"Bugliaro, L., Mayer, B., Piontek, D., and Voigt, C.: Bayesian cloud-top phase determination for Meteosat Second Generation, Atmos. Meas. Tech., 17, 4015–4039, https://doi.org/10.5194/amt-17-4015-2024, 2024a. Mayer, J., Mayer, B., Bugliaro, L., Meerkötter, R., and Voigt, C.: How well can brightness temperature differences of space- borne imagers help to detec"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.5194/amt-17-5161-2024,",https://doi.org/10.5194/amt-17-5161-2024,"ce- borne imagers help to detect cloud phase? A sensitivity anal- ysis regarding cloud phase and related cloud properties, At- mos. Meas. Tech., 17, 5161–5185, https://doi.org/10.5194/amt-17-5161-2024, 2024b. McCloskey, K., Geraedts, S., Van Arsdale, C., and Brand, E.: A human-labeled Landsat-8 contrails dataset, in: Proceedings of the ICML 2021 Workshop on T"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.1088/1748-9326/ac26f0,",https://doi.org/10.1088/1748-9326/ac26f0,"eth, R. L., Karaman, S., and Barrett, S. R.: Contrail coverage over the United States before and during the COVID-19 pandemic, Environ. Res. Lett., 17, 034039, https://doi.org/10.1088/1748-9326/ac26f0, 2022. Meyer, R., Buell, R., Leiter, C., Mannstein, H., Pechtl, S., Oki, T., and Wendling, P.: Contrail observations over Southern and Eastern Asia in NOAA/AVHR"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.1109/TGRS.2023.3345226,",https://doi.org/10.1109/TGRS.2023.3345226,", A., Goyal, N., Van Arsdale, C., and Geraedts, S.: Contrail Detection on GOES-16 ABI With the Open- Contrails Dataset, IEEE T. Geosci. Remote Sens., 62, 1–14, https://doi.org/10.1109/TGRS.2023.3345226, 2024. Rybka, H., Burkhardt, U., Köhler, M., Arka, I., Bugliaro, L., Görs- dorf, U., Horváth, Á., Meyer, C. I., Reichardt, J., Seifert, A., and Strandgren, J.:"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.5194/acp-21-4285-2021,",https://doi.org/10.5194/acp-21-4285-2021,"ior of high-CAPE (convective available potential energy) summer convection in large-domain large-eddy simulations with ICON, Atmos. Chem. Phys., 21, 4285–4318, https://doi.org/10.5194/acp-21-4285-2021, 2021. Santos Gabriel, V.: vsantosg0805/msg-contrail-dataset: Repos- itory for the data paper: “A Manually Labeled Contrail Dataset from MSG/SEVIRI” (CT_DATASET"
essd-18-2397-2026.pdf,pymupdf,page_text,15,url,"https://doi.org/10.5281/zenodo.19327966,",https://doi.org/10.5281/zenodo.19327966,".: vsantosg0805/msg-contrail-dataset: Repos- itory for the data paper: “A Manually Labeled Contrail Dataset from MSG/SEVIRI” (CT_DATASET), Zenodo [soft- ware], https://doi.org/10.5281/zenodo.19327966, 2026. Santos Gabriel, V., Bugliaro, L., Montag, M., Ries, S., Wang, Z., Widmaier, K., Arico, M., Unterstrasser, S., Mayer, J., Menekay, D., Marsing, A., De La"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.5281/zenodo.17669443,",https://doi.org/10.5281/zenodo.17669443,"2412 V. Santos Gabriel et al.: Manually labeled contrail dataset for MSG for Meteosat Second Generation (MSG), Zenodo [data set], https://doi.org/10.5281/zenodo.17669443, 2025. Schmetz, J., Pili, P., Tjemkes, S., Just, D., Kerk- mann, J., Rota, S., and Ratier, A.: An Introduc- tion to Meteosat Second Generation (MSG), B. Am. Met"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,https://doi.org/10.1175/1520-0477(2002)083,https://doi.org/10.1175/1520-0477(2002)083,"., Pili, P., Tjemkes, S., Just, D., Kerk- mann, J., Rota, S., and Ratier, A.: An Introduc- tion to Meteosat Second Generation (MSG), B. Am. Meteorol. Soc., 83, https://doi.org/10.1175/1520-0477(2002)083<0977:AITMSG>2.3.CO;2, 2002. Spangenberg, D. A., Minnis, P., Bedka, S. T., Palikonda, R., Duda, D. P., and Rose, F. G.: Contrail radiative forcing over the Nort"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.5194/amt-10-3547-2017,",https://doi.org/10.5194/amt-10-3547-2017,"n, J., Bugliaro, L., Sehnke, F., and Schröder, L.: Cirrus cloud retrieval with MSG/SEVIRI using artiﬁ- cial neural networks, Atmos. Meas. Tech., 10, 3547–3573, https://doi.org/10.5194/amt-10-3547-2017, 2017a. Strandgren, J., Fricker, J., and Bugliaro, L.: Characterisation of the artiﬁcial neural network CiPS for cirrus cloud remote sens- ing with MSG/SEVIRI,"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.5194/amt-10-4317-2017,",https://doi.org/10.5194/amt-10-4317-2017,", and Bugliaro, L.: Characterisation of the artiﬁcial neural network CiPS for cirrus cloud remote sens- ing with MSG/SEVIRI, Atmos. Meas. Tech., 10, 4317–4339, https://doi.org/10.5194/amt-10-4317-2017, 2017b. Teoh, R., Engberg, Z., Schumann, U., Voigt, C., Shapiro, M., Rohs, S., and Stettler, M. E. J.: Global aviation contrail climate ef- fects from 2019 to 2"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.5194/acp-24-6071-2024,",https://doi.org/10.5194/acp-24-6071-2024,"U., Voigt, C., Shapiro, M., Rohs, S., and Stettler, M. E. J.: Global aviation contrail climate ef- fects from 2019 to 2021, Atmos. Chem. Phys., 24, 6071–6093, https://doi.org/10.5194/acp-24-6071-2024, 2024. U.S. Geological Survey, Earth Resources Observation and Science (EROS) Center: Global 30-Arc-Second Elevation (GTOPO30), https://doi.org/10.5066/F7DF6PQS"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.5066/F7DF6PQS,",https://doi.org/10.5066/F7DF6PQS,"oi.org/10.5194/acp-24-6071-2024, 2024. U.S. Geological Survey, Earth Resources Observation and Science (EROS) Center: Global 30-Arc-Second Elevation (GTOPO30), https://doi.org/10.5066/F7DF6PQS, 2018. V7 Labs: V7 Darwin: AI Data Labeling & ML Training Data Plat- form, https://www.v7labs.com/darwin, last access: 30 November 2025. Vázquez-Navarro, M., Ma"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://www.v7labs.com/darwin,",https://www.v7labs.com/darwin,") Center: Global 30-Arc-Second Elevation (GTOPO30), https://doi.org/10.5066/F7DF6PQS, 2018. V7 Labs: V7 Darwin: AI Data Labeling & ML Training Data Plat- form, https://www.v7labs.com/darwin, last access: 30 November 2025. Vázquez-Navarro, M., Mannstein, H., and Kox, S.: Contrail life cycle and properties from 1 year of MSG/SEVIRI rapid-scan images,"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.5194/acp-15-8739-2015,",https://doi.org/10.5194/acp-15-8739-2015,"uez-Navarro, M., Mannstein, H., and Kox, S.: Contrail life cycle and properties from 1 year of MSG/SEVIRI rapid-scan images, Atmos. Chem. Phys., 15, 8739–8749, https://doi.org/10.5194/acp-15-8739-2015, 2015. Wang, X., Wolf, K., Boucher, O., and Bellouin, N.: Radiative ef- fect of two contrail cirrus outbreaks over Western Europe es- timated using geostationar"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.1029/2024GL108452,",https://doi.org/10.1029/2024GL108452,"tbreaks over Western Europe es- timated using geostationary satellite observations and radiative transfer calculations, Geophys. Res. Lett., 51, e2024GL108452, https://doi.org/10.1029/2024GL108452, 2024. Wang, Z., Bugliaro, L., Jurkat-Witschas, T., Heller, R., Burkhardt, U., Ziereis, H., Dekoutsidis, G., Wirth, M., Groß, S., Kirschler, S., Kaufmann, S., a"
essd-18-2397-2026.pdf,pymupdf,page_text,16,url,"https://doi.org/10.5194/acp-23-1941-2023,",https://doi.org/10.5194/acp-23-1941-2023,"C.: Observations of microphysi- cal properties and radiative effects of a contrail cirrus outbreak over the North Atlantic, Atmos. Chem. Phys., 23, 1941–1961, https://doi.org/10.5194/acp-23-1941-2023, 2023. Earth Syst. Sci. Data, 18, 2397–2412, 2026 https://doi.org/10.5194/essd-18-2397-2026"
essd-18-2397-2026.pdf,grobid_tei,target,,url,https://github.com/kermitt2/grobid,https://github.com/kermitt2/grobid,
essd-18-2397-2026.pdf,grobid_tei,target,,url,https://doi.org/10.1088/1748-9326/ac,https://doi.org/10.1088/1748-9326/ac,
essd-18-2397-2026.pdf,grobid_tei,target,,url,https://doi.org/10.1175/1520-0477,https://doi.org/10.1175/1520-0477,
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,url,"https://doi.org/10.5194/essd-18-2397-2026https://doi.org/10.5281/zenodo.19327966(SantosGabriel,",https://doi.org/10.5194/essd-18-2397-2026https://doi.org/10.5281/zenodo.19327966(SantosGabriel,"alSatellites) data centre (https://user.eumetsat.int/catalogue/EO:EUM:DAT:MSG:HRSEVIRI, EUMETSAT, 2024).7 Code availabilitySyst. Sci. Data, 18, 2397-2412, 2026 https://doi.org/10.5194/essd-18-2397-2026https://doi.org/10.5281/zenodo.19327966(SantosGabriel, Table A2 .A2Continued.Author contributions. VSG and LB conceived this study. VSG prepared the data and overlooked the labeling campaign with valuable feedback"
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,url,"https://doi.org/10.5194/essd-18-2397-2026https://doi.org/10.5194/essd-18-2397-2026EarthSyst.Sci.Data,",https://doi.org/10.5194/essd-18-2397-2026https://doi.org/10.5194/essd-18-2397-2026EarthSyst.Sci.Data,"2); 2:mixed-phase; 3: warmliquid; 4: supercooledliquid; 5: thin ice(OT < 2)""Competing interests. Earth Syst. Sci.Data, 18, 2397Data, 18, -2412Data, 18, , 2026 https://doi.org/10.5194/essd-18-2397-2026https://doi.org/10.5194/essd-18-2397-2026EarthSyst.Sci.Data, 18, 2397Data, 18, -2412Data, 18, , 2026 Earth Syst. Sci.Data, 18, 2397Data, 18, -2412Data, 18, , 2026 https://doi.org/10.5194/essd-18-2397-2026V.SantosGabriele"
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.5194/essd-18-2397-2026V.SantosGabrieletal.:Manuallylabeled,https://doi.org/10.5194/essd-18-2397-2026V.SantosGabrieletal.:Manuallylabeled,"ps://doi.org/10.5194/essd-18-2397-2026EarthSyst.Sci.Data, 18, 2397Data, 18, -2412Data, 18, , 2026 Earth Syst. Sci.Data, 18, 2397Data, 18, -2412Data, 18, , 2026 https://doi.org/10.5194/essd-18-2397-2026V.SantosGabrieletal.:Manuallylabeled contrail dataset for MSG Review statement. This paper was edited by Alexander Kokhanovsky and reviewed by three anonymous referees.Earth Syst. Sci.Data, 18, 23"
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,url,https://doi.org/10.5194/essd-18-2397-2026Acknowledgements.WethankEUMETSATfor,https://doi.org/10.5194/essd-18-2397-2026Acknowledgements.WethankEUMETSATfor,"tatement. This paper was edited by Alexander Kokhanovsky and reviewed by three anonymous referees.Earth Syst. Sci.Data, 18, 2397Data, 18, -2412Data, 18, , 2026 https://doi.org/10.5194/essd-18-2397-2026Acknowledgements.WethankEUMETSATfor clarifying attribution modalities and distribution conditions for the MSG data used in this study. Financial support. This research has been supported by the B"
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,url,https://www.eumetrain.org/sites/default/files/2022-10/RGB_recipes.pdf,https://www.eumetrain.org/sites/default/files/2022-10/RGB_recipes.pdf,"nda, R.: A case study of the development of contrail clusters over the Great Lakes, J. Atmos. Sci., 61, 1132-1146, 2004. EUMeTrain: Compilation of RGB Recipes, https://www.eumetrain.org/sites/default/files/2022-10/RGB_recipes.pdf (last access: 14 October 2025), 2022. EUMETSAT: High Rate SEVIRI Level 1.5 Image Data -MSG -0 degree, EUMETSAT [data set], https://user.eumetsat.int/catalogue/"
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,doi,10.5281/zenodo.17669443Received:2December2025-Discussion,https://doi.org/10.5281/zenodo.17669443Received:2December2025-Discussion,"Agency, Frascati, Italy European Space Agency Frascati Italy A manually labeled contrail dataset from MSG/SEVIRI 1 April 2026 5F655F2B8FBCEA577E5D8A87E4480BD4 10.5281/zenodo.17669443Received:2December2025-Discussion started: 27 January 2026 Revised: 23 March 2026 -Accepted: 23 March 2026 - GROBID - A machine learning software for extracting information from scholarly docum"
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,doi,10.1038/s41612-018-0046-4ClimateandAtmosphericScience1,https://doi.org/10.1038/s41612-018-0046-4ClimateandAtmosphericScience1,"ations, Geophys. Res. Lett., 40, 772-777, 2013. Mitigating the contrail cirrus climate impact by reducing aircraft soot number emissions UBurkhardt LBock ABier 10.1038/s41612-018-0046-4ClimateandAtmosphericScience1 37 2018 Burkhardt, U., Bock, L., and Bier, A.: Mitigating the con- trail cirrus climate impact by reducing aircraft soot num- ber emissions, npj Climate and At"
essd-18-2397-2026.pdf,grobid_tei,full_tei_text,,doi,"10.1038/s41612-018-0046-4Aerospace105782023Chevallier,",https://doi.org/10.1038/s41612-018-0046-4Aerospace105782023Chevallier,"near contrails detection, tracking and matching with aircraft using geostationary satellite and air traffic data RChevallier MShapiro ZEngberg MSoler DDelahaye 10.1038/s41612-018-0046-4Aerospace105782023Chevallier, R., Shapiro, M., Engberg, Z., Soler, M., and Delahaye, D.: Linear contrails detection, tracking and matching with air- craft using geostationary satellite and"
